4.2003	4.2003	4.2003	4.2003	4.2003	4.2003	4.2003	4.2003	4.2003	4.2003	4.2003	4.2003	4.2003	4.2003	4.2003	4.2003	4.2003	4.2003	4.2003	4.2003	4.2003	4.2003	4.2003	4.2004	4.2004	4.2004	4.2004	4.2004	4.2004	4.2004	4.2004	4.2005	4.2005	4.2005	4.2006	4.2006	4.2007	4.2008	4.2009	4.201	4.2011	4.2013	4.2015	4.2017	4.202	4.2024	4.2028	4.2034	4.204	4.2048	4.2057	4.2069	4.2082	4.2099	4.2119	4.2144	4.2174	4.221	4.2254	4.2307	4.2371	4.2449	4.2543	4.2657	4.2795	4.2963	4.3166	4.3412	4.371	4.4072	4.4509	4.5039	4.5682	4.646	4.7403	4.8545	4.993	5.1607	5.3639	5.1607	4.993	4.8545	4.7403	4.646	4.5682	4.5039	4.4509	4.4072	4.371	4.3412	4.3166	4.2963	4.2795	4.2657	4.2543	4.2449	4.2371	4.2307	4.2254	4.221	1
1.5486	1.5486	1.5486	1.5486	1.5486	1.5485	1.5485	1.5485	1.5485	1.5485	1.5484	1.5484	1.5483	1.5483	1.5482	1.5481	1.548	1.5478	1.5477	1.5475	1.5472	1.5469	1.5466	1.5462	1.5456	1.545	1.5443	1.5434	1.5422	1.5409	1.5393	1.5373	1.535	1.5321	1.5287	1.5245	1.5195	1.5134	1.506	1.497	1.4862	1.4732	1.4574	1.4383	1.4152	1.3873	1.3535	1.3127	1.2633	1.3127	1.3535	1.3873	1.4152	1.4383	1.4574	1.4732	1.4862	1.497	1.506	1.5134	1.5195	1.5245	1.5287	1.5321	1.535	1.5373	1.5393	1.5409	1.5422	1.5434	1.5443	1.545	1.5456	1.5462	1.5466	1.5469	1.5472	1.5475	1.5477	1.5478	1.548	1.5481	1.5482	1.5483	1.5483	1.5484	1.5484	1.5485	1.5485	1.5485	1.5485	1.5485	1.5486	1.5486	1.5486	1.5486	1.5486	1.5486	1.5486	1.5486	0
9570.3193	9570.5463	9570.8167	9571.1387	9571.5222	9571.9789	9572.5228	9573.1706	9573.9421	9574.8609	9575.9551	9577.2584	9578.8104	9580.6589	9582.8603	9585.4821	9588.6046	9592.3233	9596.7521	9602.0266	9608.3084	9615.7896	9624.6995	9635.3107	9647.9482	9662.999	9680.9238	9702.2714	9727.6954	9757.9744	9794.0353	9836.9822	9888.1301	9949.0451	10021.5921	10107.9924	10210.8913	10333.4395	10479.3889	10653.2083	10860.2195	11106.7608	11400.3807	11750.069	12166.5325	12662.5221	13253.224	12662.5221	12166.5325	11750.069	11400.3807	11106.7608	10860.2195	10653.2083	10479.3889	10333.4395	10210.8913	10107.9924	10021.5921	9949.0451	9888.1301	9836.9822	9794.0353	9757.9744	9727.6954	9702.2714	9680.9238	9662.999	9647.9482	9635.3107	9624.6995	9615.7896	9608.3084	9602.0266	9596.7521	9592.3233	9588.6046	9585.4821	9582.8603	9580.6589	9578.8104	9577.2584	9575.9551	9574.8609	9573.9421	9573.1706	9572.5228	9571.9789	9571.5222	9571.1387	9570.8167	9570.5463	9570.3193	9570.1287	9569.9686	9569.8342	9569.7214	9569.6266	9569.5471	9569.4803	1
75627.6822	75627.4568	75627.169	75626.8016	75626.3326	75625.734	75624.9699	75623.9945	75622.7494	75621.1602	75619.1314	75616.5419	75613.2363	75609.0168	75603.6307	75596.7554	75587.9793	75576.7767	75562.4768	75544.2233	75520.9231	75491.1807	75453.2152	75404.753	75342.8918	75263.9273	75163.1305	75034.4654	74870.2269	74660.5795	74392.9687	74051.3686	73615.3226	73058.7183	72348.2236	71441.2907	70283.6083	68805.8488	66919.5172	68805.8488	70283.6083	71441.2907	72348.2236	73058.7183	73615.3226	74051.3686	74392.9687	74660.5795	74870.2269	75034.4654	75163.1305	75263.9273	75342.8918	75404.753	75453.2152	75491.1807	75520.9231	75544.2233	75562.4768	75576.7767	75587.9793	75596.7554	75603.6307	75609.0168	75613.2363	75616.5419	75619.1314	75621.1602	75622.7494	75623.9945	75624.9699	75625.734	75626.3326	75626.8016	75627.169	75627.4568	75627.6822	75627.8589	75627.9972	75628.1056	75628.1906	75628.2571	75628.3092	75628.35	75628.382	75628.4071	75628.4267	75628.4421	75628.4542	75628.4636	75628.471	75628.4768	75628.4813	75628.4849	75628.4877	75628.4898	75628.4916	75628.4929	75628.4939	75628.4948	0
80027.8665	80027.8609	80027.8542	80027.8463	80027.8368	80027.8256	80027.8122	80027.7962	80027.7773	80027.7548	80027.728	80027.6961	80027.6581	80027.613	80027.5593	80027.4954	80027.4194	80027.329	80027.2214	80027.0935	80026.9412	80026.7601	80026.5447	80026.2883	80025.9834	80025.6206	80025.189	80024.6755	80024.0646	80023.3379	80022.4733	80021.4447	80020.221	80018.7653	80017.0334	80014.973	80012.5218	80009.6056	80006.1364	80002.0091	79997.099	79991.2575	79984.3081	79976.0405	79966.2048	79954.5035	79940.5828	79924.0216	79904.3192	79880.8797	79852.9943	79819.8197	79780.3528	79733.4	79677.5414	79611.0877	79532.0295	79437.9759	79326.0826	79192.966	79034.6004	78846.1968	78622.0578	78355.405	78038.1749	77660.7741	77211.7896	76677.644	76042.1841	75286.1932	74386.8096	73316.8352	72043.9132	70529.5494	68727.9482	66584.6279	68727.9482	70529.5494	72043.9132	73316.8352	74386.8096	75286.1932	76042.1841	76677.644	77211.7896	77660.7741	78038.1749	78355.405	78622.0578	78846.1968	79034.6004	79192.966	79326.0826	79437.9759	79532.0295	79611.0877	79677.5414	79733.4	79780.3528	79819.8197	0
34.6543	35.1048	35.6808	36.4172	37.3586	38.5622	40.1009	42.0681	44.5832	47.7986	44.5832	42.0681	40.1009	38.5622	37.3586	36.4172	35.6808	35.1048	34.6543	34.3019	34.0263	33.8107	33.6421	33.5102	33.407	33.3263	33.2632	33.2138	33.1752	33.145	33.1213	33.1029	33.0884	33.0771	33.0683	33.0613	33.0559	33.0517	33.0484	33.0458	33.0438	33.0422	33.0409	33.04	33.0392	33.0386	33.0382	33.0378	33.0375	33.0373	33.0371	33.037	33.0369	33.0368	33.0367	33.0367	33.0366	33.0366	33.0366	33.0366	33.0365	33.0365	33.0365	33.0365	33.0365	33.0365	33.0365	33.0365	33.0365	33.0365	33.0365	33.0365	33.0365	33.0365	33.0365	33.0365	33.0365	33.0365	33.0365	33.0365	33.0365	33.0365	33.0365	33.0365	33.0365	33.0365	33.0365	33.0365	33.0365	33.0365	33.0365	33.0365	33.0365	33.0365	33.0365	33.0365	33.0365	33.0365	33.0365	33.0365	1
120.914	120.914	120.914	120.914	120.914	120.914	120.914	120.914	120.914	120.914	120.914	120.914	120.914	120.914	120.914	120.914	120.914	120.914	120.914	120.914	120.914	120.914	120.914	120.914	120.914	120.914	120.914	120.914	120.914	120.914	120.914	120.914	120.914	120.914	120.914	120.914	120.914	120.9139	120.9139	120.9139	120.9138	120.9138	120.9137	120.9136	120.9135	120.9133	120.9132	120.9129	120.9126	120.9122	120.9117	120.911	120.9102	120.9092	120.9078	120.9061	120.9039	120.9011	120.8975	120.8929	120.8871	120.8796	120.8701	120.8579	120.8424	120.8227	120.7974	120.7652	120.7241	120.6716	120.6047	120.5192	120.4102	120.271	120.0933	119.8666	119.5773	119.2081	118.7369	118.1355	117.368	116.3885	115.1384	113.5431	111.5071	108.9086	105.5925	101.3603	95.9592	101.3603	105.5925	108.9086	111.5071	113.5431	115.1384	116.3885	117.368	118.1355	118.7369	119.2081	0
1776.2777	1776.2822	1776.288	1776.2953	1776.3045	1776.3163	1776.3313	1776.3503	1776.3744	1776.405	1776.4438	1776.4932	1776.5558	1776.6353	1776.7362	1776.8644	1777.0271	1777.2336	1777.4959	1777.8288	1778.2514	1778.788	1779.4693	1780.3342	1781.4323	1782.8263	1784.5962	1786.8431	1789.6958	1793.3175	1797.9154	1803.7528	1811.1639	1820.5727	1832.5179	1847.6831	1866.9364	1891.3799	1922.4126	1961.8108	1922.4126	1891.3799	1866.9364	1847.6831	1832.5179	1820.5727	1811.1639	1803.7528	1797.9154	1793.3175	1789.6958	1786.8431	1784.5962	1782.8263	1781.4323	1780.3342	1779.4693	1778.788	1778.2514	1777.8288	1777.4959	1777.2336	1777.0271	1776.8644	1776.7362	1776.6353	1776.5558	1776.4932	1776.4438	1776.405	1776.3744	1776.3503	1776.3313	1776.3163	1776.3045	1776.2953	1776.288	1776.2822	1776.2777	1776.2741	1776.2713	1776.2691	1776.2673	1776.266	1776.2649	1776.264	1776.2633	1776.2628	1776.2624	1776.2621	1776.2618	1776.2616	1776.2614	1776.2613	1776.2612	1776.2611	1776.2611	1776.261	1776.261	1776.261	1
44946.3487	44946.4099	44946.4831	44946.5704	44946.6747	44946.7992	44946.9478	44947.1253	44947.3372	44947.5902	44947.8923	44948.253	44948.6836	44949.1978	44949.8117	44950.5447	44951.4198	44952.4647	44953.7122	44955.2017	44956.9802	44959.1036	44961.6388	44964.6658	44968.28	44972.5951	44977.7473	44983.8987	44991.2434	45000.0126	45010.4827	45022.9837	45037.9094	45055.7302	45077.0075	45102.4119	45132.7438	45168.959	45212.1986	45263.8252	45325.4655	45399.0618	45486.9332	45591.8484	45717.1134	45866.6753	46045.2468	46258.4548	46513.0174	46816.9561	47179.8479	47613.1277	48130.4482	48748.1102	49485.5764	50366.0846	51417.3797	52672.5883	54171.2621	52672.5883	51417.3797	50366.0846	49485.5764	48748.1102	48130.4482	47613.1277	47179.8479	46816.9561	46513.0174	46258.4548	46045.2468	45866.6753	45717.1134	45591.8484	45486.9332	45399.0618	45325.4655	45263.8252	45212.1986	45168.959	45132.7438	45102.4119	45077.0075	45055.7302	45037.9094	45022.9837	45010.4827	45000.0126	44991.2434	44983.8987	44977.7473	44972.5951	44968.28	44964.6658	44961.6388	44959.1036	44956.9802	44955.2017	44953.7122	44952.4647	1
4908.5755	4908.5494	4908.5173	4908.4781	4908.43	4908.3711	4908.2988	4908.2104	4908.1019	4907.9691	4907.8063	4907.6068	4907.3624	4907.0629	4906.6959	4906.2463	4905.6952	4905.0201	4904.1927	4903.179	4901.9367	4900.4146	4898.5495	4896.264	4893.4636	4890.0321	4885.8273	4880.675	4874.3616	4866.6256	4857.1464	4845.531	4831.2982	4813.8581	4792.488	4766.3023	4734.2158	4694.8988	4646.722	4587.6888	4515.3529	4426.7166	4318.1066	4185.0221	4021.9479	3822.1259	3577.2753	3822.1259	4021.9479	4185.0221	4318.1066	4426.7166	4515.3529	4587.6888	4646.722	4694.8988	4734.2158	4766.3023	4792.488	4813.8581	4831.2982	4845.531	4857.1464	4866.6256	4874.3616	4880.675	4885.8273	4890.0321	4893.4636	4896.264	4898.5495	4900.4146	4901.9367	4903.179	4904.1927	4905.0201	4905.6952	4906.2463	4906.6959	4907.0629	4907.3624	4907.6068	4907.8063	4907.9691	4908.1019	4908.2104	4908.2988	4908.3711	4908.43	4908.4781	4908.5173	4908.5494	4908.5755	4908.5968	4908.6142	4908.6284	4908.64	4908.6495	4908.6572	4908.6635	0
22160.8438	22160.857	22160.8724	22160.8905	22160.9117	22160.9365	22160.9657	22160.9998	22161.0398	22161.0867	22161.1417	22161.2061	22161.2817	22161.3702	22161.474	22161.5957	22161.7383	22161.9054	22162.1014	22162.3311	22162.6003	22162.9159	22163.2859	22163.7195	22164.2278	22164.8236	22165.5221	22166.3408	22167.3004	22168.4253	22169.7439	22171.2895	22173.1013	22175.225	22177.7144	22180.6325	22184.053	22188.0625	22192.7623	22198.2714	22204.7291	22212.2987	22221.1717	22231.5725	22243.7642	22258.0552	22274.8068	22294.4429	22317.46	22344.4404	22376.0664	22413.1381	22456.5929	22507.5302	22567.2381	22637.2269	22719.2669	22815.4331	22928.1578	23060.2922	23215.1784	23396.7339	23609.5509	23859.0121	24151.4272	24494.1923	24895.977	25366.9437	25919.0046	25366.9437	24895.977	24494.1923	24151.4272	23859.0121	23609.5509	23396.7339	23215.1784	23060.2922	22928.1578	22815.4331	22719.2669	22637.2269	22567.2381	22507.5302	22456.5929	22413.1381	22376.0664	22344.4404	22317.46	22294.4429	22274.8068	22258.0552	22243.7642	22231.5725	22221.1717	22212.2987	22204.7291	22198.2714	22192.7623	22188.0625	1
1.8763	1.8772	1.8783	1.8797	1.8815	1.8838	1.8867	1.8903	1.8949	1.9008	1.9083	1.9177	1.9297	1.9449	1.9642	1.9887	2.0197	2.0591	2.109	2.1723	2.2526	2.3544	2.2526	2.1723	2.109	2.0591	2.0197	1.9887	1.9642	1.9449	1.9297	1.9177	1.9083	1.9008	1.8949	1.8903	1.8867	1.8838	1.8815	1.8797	1.8783	1.8772	1.8763	1.8756	1.8751	1.8747	1.8743	1.8741	1.8738	1.8737	1.8735	1.8734	1.8734	1.8733	1.8732	1.8732	1.8732	1.8731	1.8731	1.8731	1.8731	1.8731	1.8731	1.8731	1.8731	1.8731	1.8731	1.8731	1.8731	1.8731	1.8731	1.8731	1.8731	1.8731	1.8731	1.8731	1.8731	1.8731	1.8731	1.8731	1.8731	1.8731	1.8731	1.8731	1.8731	1.8731	1.8731	1.8731	1.8731	1.8731	1.8731	1.8731	1.8731	1.8731	1.8731	1.8731	1.8731	1.8731	1.8731	1.8731	1
76.1146	76.1146	76.1146	76.1146	76.1146	76.1146	76.1146	76.1146	76.1146	76.1146	76.1146	76.1146	76.1146	76.1146	76.1146	76.1146	76.1146	76.1146	76.1146	76.1145	76.1145	76.1145	76.1145	76.1145	76.1145	76.1145	76.1145	76.1145	76.1145	76.1145	76.1145	76.1145	76.1145	76.1144	76.1144	76.1144	76.1143	76.1143	76.1142	76.1141	76.1139	76.1138	76.1135	76.1133	76.1129	76.1124	76.1118	76.1111	76.1101	76.1089	76.1073	76.1052	76.1026	76.0993	76.095	76.0895	76.0825	76.0735	76.062	76.0473	76.0285	76.0044	75.9735	75.934	75.8834	75.8186	75.7357	75.6295	75.4936	75.3197	75.097	74.8119	74.4469	73.9797	73.3815	72.6158	71.6355	70.3806	68.774	66.7174	64.0845	60.714	64.0845	66.7174	68.774	70.3806	71.6355	72.6158	73.3815	73.9797	74.4469	74.8119	75.097	75.3197	75.4936	75.6295	75.7357	75.8186	75.8834	75.934	0
180.1284	180.1165	180.1021	180.0846	180.0634	180.0377	180.0065	179.9686	179.9227	179.8669	179.7992	179.7172	179.6176	179.4967	179.3501	179.1722	178.9563	178.6944	178.3767	177.9911	177.5233	176.9556	176.2669	175.4313	174.4173	173.1871	171.6945	169.8834	167.6859	165.0197	161.7846	157.8594	153.0969	147.3183	140.307	131.8	121.4781	108.9543	121.4781	131.8	140.307	147.3183	153.0969	157.8594	161.7846	165.0197	167.6859	169.8834	171.6945	173.1871	174.4173	175.4313	176.2669	176.9556	177.5233	177.9911	178.3767	178.6944	178.9563	179.1722	179.3501	179.4967	179.6176	179.7172	179.7992	179.8669	179.9227	179.9686	180.0065	180.0377	180.0634	180.0846	180.1021	180.1165	180.1284	180.1382	180.1462	180.1529	180.1584	180.1629	180.1666	180.1697	180.1722	180.1743	180.176	180.1774	180.1786	180.1795	180.1803	180.181	180.1815	180.182	180.1823	180.1826	180.1829	180.1831	180.1832	180.1834	180.1835	180.1836	0
36499.8075	36472.5225	36437.9945	36394.301	36339.0088	36269.0391	36180.4957	36068.4481	35926.6571	35747.227	35520.1666	35232.8321	34869.2235	34409.0937	33826.8206	33089.9809	32157.5443	30977.5887	32157.5443	33089.9809	33826.8206	34409.0937	34869.2235	35232.8321	35520.1666	35747.227	35926.6571	36068.4481	36180.4957	36269.0391	36339.0088	36394.301	36437.9945	36472.5225	36499.8075	36521.369	36538.4075	36551.8719	36562.5118	36570.9198	36577.5641	36582.8146	36586.9637	36590.2425	36592.8334	36594.8809	36596.4989	36597.7774	36598.7878	36599.5862	36600.2171	36600.7157	36601.1097	36601.421	36601.6671	36601.8615	36602.0152	36602.1366	36602.2325	36602.3083	36602.3682	36602.4156	36602.453	36602.4826	36602.5059	36602.5244	36602.539	36602.5505	36602.5596	36602.5668	36602.5725	36602.577	36602.5806	36602.5834	36602.5856	36602.5873	36602.5887	36602.5898	36602.5907	36602.5914	36602.5919	36602.5923	36602.5927	36602.5929	36602.5932	36602.5933	36602.5934	36602.5936	36602.5936	36602.5937	36602.5938	36602.5938	36602.5938	36602.5938	36602.5939	36602.5939	36602.5939	36602.5939	36602.5939	36602.5939	0
