-0.0941	0.0615	-0.0424	-0.0636	-0.1144	-0.2121	-0.0557	0.3221	0.1209	0.0577	-0.1098	-0.1724	0.055	0.1099	0.0976	-0.0537	-0.1462	-0.035	0.1205	0.0745	0.1235	0.0719	-0.0968	0.0014	0.0927	-0.131	-0.0868	-0.0888	0.0041	-0.0103	0.0936	-0.1187	0.0696	-0.1906	0.0705	-0.0039	0.1507	-0.0596	0.128	-0.1789	0.0507	-0.0682	0.1886	-0.0747	-0.055	-0.0409	-0.1622	-0.1537	0.1713	0.1543	0
0.0116	0.0043	-0.0174	-0.0198	-0.0172	0.0176	0.0028	0.0404	0.0464	0.0216	0.0015	-0.0286	0.0133	-0.0206	0.0392	-0.0245	-0.0441	-0.0202	0.0045	0.006	0.0117	-0.0112	-0.03	0.0638	0.0147	0.0134	0.0184	-0.0395	0.0354	-0.0092	0.013	-0.0093	-0.0381	0.0343	-0.0227	-0.0382	-0.0014	0.0375	-0.0099	-0.0336	0.0015	0.0208	-0.0066	-0.0235	-0.0202	-0.0153	-0.0505	-0.005	-0.0184	0.077	0
-0.0761	0.0617	-0.0312	-0.058	-0.123	-0.202	-0.0612	0.315	0.1216	0.0571	-0.1072	-0.1593	0.0367	0.0977	0.0926	-0.0599	-0.1159	-0.0589	0.103	0.0598	0.1228	0.0582	-0.0708	0.0113	0.0752	-0.1045	-0.0908	-0.0819	0.0063	-0.0054	0.0972	-0.1143	0.0526	-0.176	0.0909	-0.0094	0.1625	-0.0472	0.1111	-0.1707	0.0306	-0.0702	0.1897	-0.0449	-0.0493	-0.0437	-0.16	-0.1429	0.1524	0.1493	0
0.0045	0.0225	-0.0121	-0.0402	-0.0345	-0.0398	-0.0425	0.1107	0.0547	0.0117	-0.0511	-0.0731	0.0025	0.0258	0.0058	-0.0588	-0.0523	-0.0558	0.0391	0.0288	0.0681	0.017	-0.004	0.0092	0.0418	-0.0225	0.0026	-0.0478	0.0325	0.0277	0.0522	-0.0257	-0.0347	-0.0207	0.0055	-0.0387	0.0437	-0.0009	0.026	-0.0684	0.0274	0.0104	0.0065	-0.0093	-0.0052	-0.0113	-0.0807	-0.0122	0.0225	0.0919	0
-0.0965	0.0619	-0.0343	-0.0587	-0.1004	-0.2042	-0.0575	0.3048	0.1118	0.0548	-0.1051	-0.1655	0.0474	0.1017	0.1093	-0.0473	-0.1456	-0.0501	0.1374	0.0752	0.1107	0.059	-0.091	-0.0019	0.0888	-0.1246	-0.0836	-0.0722	0.0124	-0.0225	0.1019	-0.1014	0.0583	-0.196	0.0662	-0.0079	0.1564	-0.0558	0.1194	-0.1685	0.0538	-0.0694	0.1869	-0.0774	-0.0501	-0.0345	-0.1728	-0.1526	0.1646	0.1525	0
-0.1083	0.0777	-0.0529	-0.0843	-0.1264	-0.2364	-0.0658	0.3436	0.1376	0.0518	-0.1146	-0.1855	0.0683	0.1235	0.0997	-0.0434	-0.1484	-0.0498	0.137	0.0863	0.1434	0.0751	-0.102	0.0106	0.092	-0.1421	-0.094	-0.0902	-0.0092	-0.0173	0.0978	-0.1103	0.0937	-0.2109	0.0799	0.007	0.1707	-0.066	0.1414	-0.1842	0.045	-0.0663	0.2018	-0.075	-0.0552	-0.0404	-0.1692	-0.1688	0.1859	0.1574	0
-0.0072	0.0129	-0.0099	-0.0398	-0.0443	-0.0483	-0.0201	0.122	0.0868	0.0359	-0.044	-0.0805	0.0159	0.0087	0.0498	-0.0279	-0.0632	-0.0246	0.0406	0.0344	0.054	0.0132	-0.0368	0.057	0.033	-0.0328	-0.0083	-0.0453	0.0272	-0.0145	0.0301	-0.0412	-0.0141	-0.0365	0.0059	-0.0403	0.0406	0.0121	0.0351	-0.049	0.0137	0.0154	0.0325	-0.0182	-0.0066	-0.0188	-0.0776	-0.0426	0.0271	0.1038	0
-0.0977	0.07	-0.0468	-0.0679	-0.1167	-0.2352	-0.0584	0.337	0.1239	0.0666	-0.0991	-0.1862	0.0638	0.1246	0.1007	-0.0583	-0.1618	-0.0454	0.1349	0.081	0.1257	0.0852	-0.1232	0.0088	0.1085	-0.1423	-0.0904	-0.0971	0.0208	0.0021	0.1023	-0.1203	0.0856	-0.2205	0.0936	0.0129	0.1681	-0.0706	0.1486	-0.193	0.0457	-0.0619	0.2154	-0.0884	-0.0644	-0.0328	-0.1702	-0.1774	0.1935	0.165	0
0.001	0.0264	-0.0294	-0.0198	-0.0497	-0.0375	-0.0071	0.1203	0.0716	0.0162	-0.0193	-0.054	0.0273	0.0252	0.0485	-0.0348	-0.0536	-0.0015	0.005	0.0306	0.0348	0.0124	-0.0515	0.0462	-0.0059	-0.0237	-0.0081	-0.0394	0.0366	0.0031	0.0466	-0.0274	-0.0249	-0.0399	0.0097	-0.0129	0.0722	0.0215	0.0256	-0.0665	0.0113	0.019	0.0398	-0.0449	-0.0102	-0.0302	-0.0768	-0.026	0.047	0.0804	0
-0.0849	0.0649	-0.0328	-0.0444	-0.0765	-0.1323	-0.0464	0.2241	0.0832	0.0511	-0.0628	-0.1141	0.0276	0.0498	0.063	-0.0595	-0.0987	-0.0378	0.0805	0.0627	0.0946	0.0757	-0.0796	0.0161	0.0533	-0.087	-0.0311	-0.0629	0.0213	-0.0085	0.0673	-0.0662	0.0418	-0.1304	0.0428	-0.0015	0.0968	-0.0274	0.078	-0.1233	0.0334	-0.0384	0.1153	-0.0603	-0.0413	-0.0363	-0.158	-0.1103	0.0973	0.1141	0
0.0285	0.0167	-0.0106	-0.0012	-0.0243	0.0402	-0.0	0.0208	0.0618	0.0125	0.0082	-0.0312	0.0038	-0.0322	0.0144	-0.0252	-0.0299	-0.0106	0.0065	0.0062	0.012	-0.0255	-0.0157	0.0611	-0.0076	0.0072	0.0212	-0.0268	0.0526	-0.0028	0.0191	0.0155	-0.0543	0.0458	-0.0277	-0.0407	0.0061	0.0411	-0.0099	-0.0069	0.0175	0.0323	-0.036	-0.0102	0.0079	-0.0318	-0.0432	0.005	-0.0382	0.0806	0
-0.0882	0.0633	-0.0469	-0.0591	-0.1131	-0.1717	-0.053	0.2726	0.1122	0.0759	-0.0903	-0.1505	0.0333	0.0882	0.0897	-0.0511	-0.1209	-0.0209	0.1016	0.0676	0.0955	0.07	-0.0864	0.0087	0.0847	-0.1212	-0.0756	-0.0748	0.0255	-0.0309	0.0863	-0.0942	0.0493	-0.1541	0.0638	-0.0031	0.1323	-0.0443	0.1051	-0.1729	0.0457	-0.0523	0.1607	-0.0538	-0.0403	-0.0267	-0.1347	-0.1459	0.1241	0.1317	0
0.0165	0.0113	-0.0187	-0.0086	-0.0193	0.0121	0.0015	0.0414	0.0567	0.0196	-0.0111	-0.0329	0.0055	-0.0178	0.0258	-0.0319	-0.0388	-0.016	0.0106	0.0054	0.0214	-0.0134	-0.0194	0.0601	0.003	0.0048	0.0233	-0.0302	0.0378	0.0034	0.0278	0.0028	-0.0378	0.0326	-0.018	-0.0366	0.014	0.0388	-0.003	-0.0251	0.0086	0.0266	-0.0218	-0.0116	-0.0046	-0.0283	-0.0582	-0.0059	-0.0213	0.0763	0
-0.0738	0.0586	-0.0343	-0.0562	-0.0938	-0.17	-0.0473	0.2599	0.1093	0.0494	-0.0812	-0.1442	0.0457	0.0806	0.0863	-0.0423	-0.1236	-0.0336	0.0933	0.0523	0.1063	0.0555	-0.0799	0.0235	0.0729	-0.1002	-0.0551	-0.0692	0.0132	-0.0036	0.0837	-0.0822	0.0475	-0.146	0.055	-0.0073	0.1268	-0.0412	0.1007	-0.1455	0.0452	-0.0455	0.139	-0.0656	-0.0403	-0.0385	-0.1423	-0.1238	0.1344	0.1379	0
-0.0746	0.0549	-0.0399	-0.065	-0.0892	-0.1621	-0.0505	0.2431	0.0997	0.0424	-0.0739	-0.1313	0.0439	0.07	0.0691	-0.0463	-0.1111	-0.0331	0.0969	0.0574	0.0948	0.0525	-0.0857	0.0208	0.0825	-0.0979	-0.0568	-0.0648	0.0034	-0.0068	0.0812	-0.0846	0.0382	-0.1313	0.0545	-0.0055	0.1075	-0.0496	0.0986	-0.1437	0.0446	-0.04	0.1408	-0.0613	-0.0342	-0.0315	-0.1362	-0.1197	0.1243	0.1378	0
0.012	0.0025	-0.0254	-0.0124	-0.0227	-0.0225	-0.0081	0.0657	0.0591	0.0295	-0.0174	-0.0452	0.0126	0.0019	0.0164	-0.0164	-0.0465	-0.0094	0.0246	-0.0025	0.0317	-0.0071	-0.0321	0.059	0.0218	-0.0103	0.0249	-0.0462	0.0361	0.0004	0.0483	0.0052	-0.0218	0.0028	0.0039	-0.0281	0.0247	0.0179	0.0103	-0.043	0.0221	-0.0118	0.0065	-0.0349	-0.0306	-0.0182	-0.0626	-0.0183	-0.0049	0.0989	0
-0.0818	0.064	-0.051	-0.0248	-0.1007	-0.1495	-0.03	0.2187	0.1095	0.0533	-0.0545	-0.1123	0.0267	0.0489	0.0756	-0.0612	-0.1129	-0.0327	0.0786	0.0744	0.122	0.0488	-0.0684	0.0297	0.0651	-0.1058	-0.037	-0.0454	0.0059	-0.002	0.0752	-0.0812	0.0435	-0.1057	0.0466	-0.0132	0.0816	-0.0209	0.0822	-0.1361	0.0313	-0.0431	0.1201	-0.042	-0.0159	-0.0228	-0.1352	-0.0614	0.0995	0.1285	0
-0.0691	0.0411	-0.0271	-0.0443	-0.1246	-0.197	-0.0412	0.3135	0.1708	0.0616	-0.1063	-0.1386	0.0165	0.0858	0.1088	-0.0494	-0.1527	-0.0289	0.1182	0.0607	0.1187	0.0804	-0.0936	0.0155	0.0788	-0.1303	-0.0965	-0.0758	0.0041	-0.022	0.0993	-0.1259	0.0627	-0.1926	0.0899	-0.0102	0.1783	-0.0345	0.1645	-0.186	0.0605	-0.0551	0.2066	-0.091	-0.0512	-0.0604	-0.1662	-0.1338	0.1672	0.1505	0
-0.0447	0.0461	-0.0429	-0.0075	-0.0375	-0.0842	-0.0237	0.1517	0.0873	0.0461	-0.0637	-0.0946	0.0343	0.024	0.0693	-0.0598	-0.0982	-0.0124	0.037	0.0312	0.0651	0.0177	-0.0399	0.0442	0.0242	-0.0232	-0.0255	-0.0695	0.0084	0.0082	0.0423	-0.053	0.0333	-0.0472	0.0026	-0.0213	0.0669	-0.013	0.0833	-0.0773	0.0169	-0.0278	0.0958	-0.0178	-0.0105	-0.0222	-0.1071	-0.0644	0.0548	0.1005	0
-0.0672	0.0569	-0.0064	-0.0418	-0.0576	-0.1183	-0.0231	0.1844	0.0988	0.0187	-0.0823	-0.0982	0.033	0.0682	0.0687	-0.0194	-0.0838	-0.0102	0.0654	0.0415	0.0825	0.0101	-0.0584	0.0433	0.0585	-0.0964	-0.0126	-0.038	0.0358	0.0082	0.0655	-0.0653	0.008	-0.0769	0.0092	-0.0156	0.0569	-0.0007	0.0978	-0.1063	0.0484	-0.0502	0.0753	-0.0434	-0.0315	-0.0649	-0.0945	-0.1009	0.0543	0.1194	0
-0.1127	0.0706	-0.0471	-0.0693	-0.1271	-0.2431	-0.0615	0.3529	0.1254	0.0592	-0.1138	-0.1845	0.0615	0.1193	0.1041	-0.0549	-0.1606	-0.0434	0.1346	0.078	0.1336	0.0792	-0.1093	-0.0029	0.0979	-0.139	-0.0966	-0.0924	0.0063	-0.0159	0.0995	-0.1168	0.0808	-0.2108	0.0872	0.0013	0.1681	-0.0742	0.1453	-0.1989	0.0507	-0.0791	0.2081	-0.0861	-0.0575	-0.0402	-0.1739	-0.1699	0.1885	0.1682	0
-0.0812	0.0563	-0.0388	-0.0616	-0.0981	-0.1866	-0.0441	0.2785	0.1118	0.0517	-0.0896	-0.1536	0.0458	0.0912	0.0843	-0.0523	-0.127	-0.0351	0.1005	0.0627	0.1051	0.0578	-0.0802	0.015	0.0803	-0.1071	-0.0639	-0.0773	0.0067	-0.0099	0.0903	-0.0926	0.0568	-0.1604	0.0621	-0.0113	0.1235	-0.0439	0.113	-0.1503	0.0473	-0.0518	0.159	-0.0697	-0.0506	-0.032	-0.1519	-0.1329	0.1424	0.1391	0
-0.1041	0.0677	-0.0516	-0.0749	-0.123	-0.2337	-0.0623	0.3403	0.1303	0.0669	-0.1122	-0.1774	0.0531	0.1176	0.1041	-0.0644	-0.148	-0.0507	0.1264	0.0774	0.1319	0.0807	-0.1005	0.0043	0.0965	-0.1487	-0.0927	-0.0916	0.0049	-0.0129	0.0977	-0.1194	0.0732	-0.2054	0.0831	0.0008	0.1597	-0.0671	0.1376	-0.189	0.049	-0.077	0.201	-0.0845	-0.0559	-0.0407	-0.1735	-0.1739	0.185	0.1541	0
-0.0308	0.0489	-0.0205	-0.044	-0.0299	-0.0599	0.0024	0.1218	0.0636	0.0343	-0.0365	-0.0831	0.0233	-0.0066	0.0472	-0.0542	-0.0797	-0.0105	0.0267	0.0319	0.0462	0.0073	-0.0543	0.0359	0.0019	-0.0352	0.0003	-0.0548	0.0105	-0.0044	0.035	-0.0222	-0.0217	-0.0118	0.0091	-0.0362	0.0066	0.0119	0.0387	-0.0814	0.005	0.0284	0.0419	-0.0361	-0.0276	-0.0429	-0.1047	-0.0792	0.0272	0.0867	0
-0.0785	0.0612	-0.0534	-0.0203	-0.0932	-0.1923	-0.0515	0.2818	0.1239	0.0427	-0.0915	-0.1363	0.0365	0.0662	0.0971	-0.0533	-0.1302	-0.0421	0.1055	0.066	0.0858	0.0564	-0.0812	0.0134	0.0677	-0.1181	-0.0631	-0.0973	0.0011	-0.0155	0.0804	-0.116	0.0496	-0.1777	0.044	-0.0186	0.1181	-0.0363	0.1154	-0.1694	0.0347	-0.0247	0.129	-0.0414	-0.0423	-0.0603	-0.1564	-0.1364	0.1344	0.1597	0
0.0064	0.0251	-0.0284	-0.0162	-0.0284	-0.0107	-0.0083	0.0585	0.0624	0.0393	-0.0253	-0.0516	0.0133	-0.0125	0.0281	-0.0429	-0.0309	0.0018	0.038	0.0036	0.0365	-0.0225	-0.0331	0.0488	0.0225	0.0306	-0.0068	-0.0265	0.01	-0.0213	0.0451	0.0034	-0.0055	-0.0115	-0.0029	-0.062	0.016	0.0424	0.0231	-0.0309	0.0098	0.017	0.0039	-0.0093	0.01	-0.0071	-0.0494	0.0046	-0.0039	0.0878	0
-0.0914	0.0565	-0.0386	-0.0647	-0.0995	-0.1983	-0.055	0.302	0.1127	0.0518	-0.093	-0.1614	0.0498	0.0996	0.0958	-0.0573	-0.1404	-0.0393	0.1154	0.0711	0.1175	0.0691	-0.0925	0.0085	0.0826	-0.1197	-0.0682	-0.0808	0.0069	-0.012	0.0925	-0.1009	0.0666	-0.1795	0.0666	-0.0032	0.1494	-0.055	0.1215	-0.1671	0.0465	-0.0605	0.1768	-0.0724	-0.046	-0.0339	-0.1574	-0.1446	0.1525	0.1446	0
-0.0397	0.0106	-0.0187	-0.0265	-0.0389	-0.0576	-0.0145	0.1266	0.0694	0.0332	-0.0508	-0.0793	0.036	0.0187	0.0565	-0.0607	-0.0721	-0.0375	0.0328	0.0313	0.0425	0.0173	-0.034	0.0463	0.0279	-0.0438	-0.0074	-0.0436	0.0383	-0.009	0.0446	-0.0352	0.0027	-0.0261	0.0059	-0.0303	0.0641	0.0056	0.0204	-0.0988	0.0367	0.0069	0.0511	-0.0408	-0.0386	-0.0286	-0.1003	-0.0682	0.0578	0.1076	0
-0.0964	0.0619	-0.0399	-0.0661	-0.114	-0.2181	-0.0558	0.3179	0.1186	0.0581	-0.1014	-0.1714	0.0581	0.1127	0.0934	-0.0519	-0.1422	-0.039	0.1184	0.0763	0.1203	0.0731	-0.0898	0.0021	0.0888	-0.1279	-0.0858	-0.0871	0.0018	-0.0151	0.0907	-0.1107	0.0727	-0.1862	0.0747	-0.0005	0.1472	-0.0603	0.1266	-0.1802	0.0514	-0.0611	0.1909	-0.081	-0.0548	-0.0354	-0.1621	-0.1565	0.1668	0.1508	0
-0.0803	0.0543	-0.0373	-0.0732	-0.1012	-0.1432	-0.036	0.2611	0.1109	0.0666	-0.0725	-0.1509	0.06	0.0982	0.0883	-0.0716	-0.1351	-0.0369	0.0912	0.059	0.0943	0.0574	-0.066	0.0119	0.0717	-0.0984	-0.0541	-0.071	0.0009	-0.0203	0.0802	-0.0805	0.0359	-0.1573	0.0673	-0.0001	0.1268	-0.0494	0.118	-0.1442	0.0399	-0.0501	0.1652	-0.0597	-0.0376	-0.0336	-0.1445	-0.1162	0.1503	0.1364	0
